,5d_spread_change,10d_spread_change,15d_spread_change,20d_spread_change,10d_act_price_exp_mva,-1d_corr_act_price_def_OI,-1d_corr_def_price_def_OI,10d_spread_std_divided_by_std,10d_current_price,1d_z_diff_act_price_def_price,-1d_corr_act_price_def_volume,-1d_corr_def_price_def_volume,10d_current_spread,-1d_std,-1d_corr_act_price_def_price,-1d_corr_act_OI_def_volume,-1d_corr_act_OI_def_OI,-1d_corr_def_volume_def_OI,-1d_corr_def_OI_spread,-1d_corr_def_volume_spread,1d_z_diff_act_price_def_OI,-1d_corr_act_volume_def_volume,-1d_corr_act_volume_def_OI,-1d_corr_act_price_act_OI,1d_z_diff_act_volume_act_OI,10d_def_volume_exp_mva,-1d_corr_act_OI_spread,-1d_corr_def_price_spread
t_value,1.5878835638406403,2.5021215186838996,2.195794420515357,2.3647837563281846,1.6546153428429917,-0.8333776744974053,-1.1584556098326448,1.3498201735040598,1.3525342283462978,0.171076445684925,-0.7017477423295867,-1.0625489183824328,1.2539890257400421,1.612280463313685,0.41345230164151,0.1797073222591164,0.36518889042947633,-0.3676532943505351,2.2660938600372846,2.442428792427102,1.5950856920021534,1.368565231523622,1.729160925111217,0.42525904395236136,1.0938928365900318,1.1040595258783537,1.4259903104748328,-1.5886618594023771
p_value,0.1272561414627451,0.020683231900346797,0.039480101930715265,0.027747063075661788,0.11287297526170689,0.41401049274635204,0.2596831769691122,0.19144532137842327,0.19058997526992802,0.8658013318107869,0.4905414041933569,0.30005352203745894,0.22362603026590536,0.12182922014725854,0.6834668946652054,0.8591050694739875,0.7186226939550524,0.716811197993327,0.03413557966215091,0.02351810511392688,0.12563346499603123,0.18559915748115752,0.09845488707549721,0.6749739044554164,0.28639125687696054,0.2820580010515296,0.16856819554216843,0.12707994871903036
